date_id,category,forecast_revenue,forecast_lower,forecast_upper
2023-06-11,Electronics,6953447.581294303,5392956.245103709,8472781.972629074
2023-06-12,Electronics,3997275.508993379,2347815.59097931,5482006.723725846
2023-06-13,Electronics,4029752.5807072893,2562625.542989603,5545081.706675226
2023-06-14,Electronics,4061194.9451813176,2531535.5923610455,5491374.723284033
2023-06-15,Electronics,4343103.527445304,2857737.1598720183,5891346.98708698
2023-06-16,Electronics,4134271.172802291,2472687.065934634,5725458.110538801
2023-06-17,Electronics,6950304.142933079,5371619.402207291,8488363.75348601
2023-06-18,Electronics,7103712.83097462,5479760.061568152,8649569.56235828
2023-06-19,Electronics,4140631.9180314485,2504842.9752661707,5614403.735007726
2023-06-20,Electronics,4160109.119950947,2560658.2651006184,5736752.560312253
2023-06-21,Electronics,4173245.877265171,2653114.748994389,5689970.7254729625
2023-06-22,Electronics,4432036.146301238,2895363.5315592005,5951643.489258566
2023-06-23,Electronics,4196077.906320481,2585210.1292906334,5744086.085662258
2023-06-24,Electronics,6981304.062438758,5393060.104093513,8517229.732704815
2023-06-25,Electronics,7102018.777007676,5525165.299176353,8643442.847452702
2023-06-26,Electronics,4105471.960358348,2567177.0009154137,5615840.182434477
2023-06-27,Electronics,4090920.916545876,2650372.8985746447,5644800.630628671
2023-06-28,Electronics,4071026.8985204087,2500122.697090954,5645758.398774782
2023-06-29,Electronics,4298850.713434407,2925076.826729176,5955391.837580361
2023-06-30,Electronics,4035147.9106947877,2467385.965211604,5417729.259070708
2023-07-01,Electronics,6796295.394402989,5297108.68370844,8288839.12640654
2023-07-02,Electronics,6898267.163763081,5322810.865734145,8305140.955457334
2023-07-03,Electronics,3889064.6913119974,2385533.2298453976,5383425.8441034835
2023-07-04,Electronics,3867560.807904822,2208265.56255157,5381406.999867685
2023-07-05,Electronics,3847169.0288062906,2282990.143282227,5432685.533036823
2023-07-06,Electronics,4081019.980224677,2688329.7088924707,5674165.239377364
2023-07-07,Electronics,3829870.682469328,2213264.945263062,5266757.219359441
2023-07-08,Electronics,6609262.7837953735,5045739.380676428,8122011.625171394
2023-07-09,Electronics,6735478.031111295,5251550.120353032,8262516.914218172
2023-07-10,Electronics,3755868.028641881,2160805.2779330723,5215370.130080792
2023-07-11,Electronics,3767525.6725154673,2252879.7490521935,5327226.624955957
2023-07-12,Electronics,3783272.9125146004,2260011.6733794934,5231859.071290397
2023-07-13,Electronics,4055062.614547012,2555825.3919773363,5612932.760409436
2023-07-14,Electronics,3842544.0148421787,2258524.346329181,5372117.24721865
2023-07-15,Electronics,6659490.773051947,5089328.544870553,8189923.179667624
2023-07-16,Electronics,6821769.15515036,5304645.719566802,8302400.255411789
2023-07-17,Electronics,3875593.909006322,2392868.181456719,5404938.382377397
2023-07-18,Electronics,3916046.710570112,2422912.8386878674,5351103.981129783
2023-07-19,Electronics,3955393.8506433344,2469253.4507447565,5537720.561419437
2023-07-20,Electronics,4244716.5997478,2702881.5933827637,5754956.759227687
2023-07-21,Electronics,4043127.213116001,2561393.9370063264,5512838.801990833
2023-07-22,Electronics,6863452.557376307,5319436.970357406,8311147.605162255
2023-07-23,Electronics,7022192.461890015,5400466.999881335,8485458.018980667
2023-07-24,Electronics,4065671.444720095,2447793.3817630406,5636845.4887176715
2023-07-25,Electronics,4088367.024652539,2462479.7293595034,5708885.549288044
2023-07-26,Electronics,4103514.37323308,2617633.561961975,5603529.7777780965
2023-07-27,Electronics,4362917.674506276,2817898.6181406956,5917303.800923957
2023-07-28,Electronics,4126766.0540138306,2630787.845017336,5707646.464303423
2023-07-29,Electronics,6908520.582186108,5292321.761900014,8545064.968278399
2023-07-30,Electronics,7026810.650835465,5495481.61941499,8553210.794120453
2023-07-31,Electronics,4029431.1090306332,2386685.991193784,5570352.855751768
2023-08-01,Electronics,4011433.326522611,2454699.86290063,5534138.2889589155
2023-08-02,Electronics,3987974.571043689,2362773.999211262,5441208.927202002
2023-08-03,Electronics,4212274.420854909,2587469.6621203297,5823732.67701984
2023-08-04,Electronics,3946002.225121879,2435003.317003216,5403944.876842743
2023-08-05,Electronics,6703347.682485846,5142480.167301713,8213487.919682724
2023-08-06,Electronics,6804844.828350604,5214290.143124325,8333129.396596682
2023-08-07,Electronics,3799214.066483717,2365487.5167163373,5241193.0355241345
2023-08-08,Electronics,3781225.59560333,2283835.6452091327,5308376.864423506
2023-08-09,Electronics,3766813.1692842287,2226393.608683358,5331746.960815579
2023-08-10,Electronics,4009204.8565922515,2507461.9828817844,5508204.3448314
2023-08-11,Electronics,3769920.280001578,2258243.7788528088,5303004.702313566
2023-08-12,Electronics,6562070.971936093,4938627.801417283,8075425.018889482
2023-08-13,Electronics,6706164.888744232,5325159.4797065575,8265946.359120435
2023-08-14,Electronics,3749851.481549292,2157289.6755812466,5195897.566635448
2023-08-15,Electronics,3785619.1973913084,2198834.369905049,5202916.468092427
2023-08-16,Electronics,3828237.08808953,2373066.601466805,5508033.835366586
2023-08-17,Electronics,4129123.24121645,2579323.4189997492,5655658.948944626
2023-08-18,Electronics,3948013.0411769203,2463774.220434389,5504255.815251354
2023-08-19,Electronics,6795546.562370328,5243726.138799143,8358045.585152115
2023-08-20,Electronics,6991105.050778668,5411504.253870302,8560064.338873038
2023-08-21,Electronics,4080502.9634860097,2617870.76411286,5614710.774129821
2023-08-22,Electronics,4153554.457734495,2631041.725128875,5716030.47362947
2023-08-23,Electronics,4223867.478635046,2745778.336196072,5870502.3102933895
2023-08-24,Electronics,4541463.2189571075,3104640.2736396957,6001918.05803422
2023-08-25,Electronics,4365116.815847886,2729724.9986452684,5937159.41257209
2023-08-26,Electronics,7204220.911628444,5686335.8831868945,8655754.216541342
2023-08-27,Electronics,7378630.972437697,5741381.765926697,8889964.0020627
2023-08-28,Electronics,4434269.284549793,2994656.418948994,5937137.625987063
2023-08-29,Electronics,4460514.276167144,2959087.7110773833,5965741.053305167
2023-08-30,Electronics,4472290.861733582,2847527.3042138773,6041769.239004933
2023-08-31,Electronics,4720876.039268753,3174301.028293103,6177228.998881802
2023-09-01,Electronics,4466840.134154205,2911835.157185942,5954438.05232448
2023-09-02,Electronics,7221109.558798515,5569149.554069978,8711876.636326848
2023-09-03,Electronics,7306741.010158966,5704798.075233342,8922116.787551848
2023-09-04,Electronics,4272356.719352019,2752914.3236832907,5870385.821798975
2023-09-05,Electronics,4209277.441506265,2654667.5405939785,5790145.369819815
2023-09-06,Electronics,4135833.7233956,2747024.7264662744,5699354.449461508
2023-09-07,Electronics,4306288.388951929,2817995.0018782886,5826943.796809334
2023-09-08,Electronics,3984317.256129432,2389189.511927612,5528745.175882486
2023-09-09,Electronics,6683220.11919773,5129811.74595183,8215948.541538098
2023-09-10,Electronics,6729584.607599953,5210664.263283916,8240611.6003131615
2023-09-11,Electronics,3674526.6067211647,2188136.541091327,5147812.082522376
2023-09-12,Electronics,3610554.9807966948,2047203.6182836222,4999410.124350574
2023-09-13,Electronics,3558106.6270410265,2102126.445734261,5149843.46506324
2023-09-14,Electronics,3772603.755003701,2329224.7260603304,5228243.035983394
2023-09-15,Electronics,3518506.8465764504,1909163.7028820019,5034685.097446786
2023-09-16,Electronics,6308720.907363823,4770945.919438568,7836696.462068349
2023-09-17,Electronics,6470209.311345897,4874145.77487962,8036113.978179276
2023-09-18,Electronics,3553111.611527793,2004337.8605370596,5187167.773737523
2023-09-19,Electronics,3647422.3732775063,2227850.6059161397,5304154.069163689
2023-09-20,Electronics,3771840.504532818,2270707.326640346,5319980.128260312
2023-09-21,Electronics,4179057.6287912573,2676252.3933299524,5757712.749647368
2023-09-22,Electronics,4130482.897949615,2503138.8243819512,5595792.502734725
2023-09-23,Electronics,7134944.802756317,5570082.289166437,8760627.55220344
2023-09-24,Electronics,7516353.28442466,5845115.721510534,8975837.441747518
2023-09-25,Electronics,4820788.5286871195,3200871.319123689,6464270.624999846
2023-09-26,Electronics,5133080.236497902,3580976.476833127,6641439.172679061
2023-09-27,Electronics,5468047.850898608,3915156.0834740503,6945602.828216329
2023-09-28,Electronics,6074084.749828706,4579583.925155572,7676790.158382033
2023-09-29,Electronics,6208605.830406555,4656111.8802435575,7741411.868475159
2023-09-30,Electronics,9376080.43571152,7777093.817411209,10932943.037355071
2023-10-01,Electronics,9897761.748942552,8351455.509742455,11352131.870239427
2023-10-02,Electronics,7316748.342470393,5715571.748408898,8960058.690925933
2023-10-03,Electronics,7714448.096564622,6121365.842635904,9273151.514746489
2023-10-04,Electronics,8104176.174067699,6579776.618240335,9519705.001064463
2023-10-05,Electronics,8732985.194603886,7303769.528700989,10254905.31808232
2023-10-06,Electronics,8857770.150942769,7302729.956705072,10405568.44143364
2023-10-07,Electronics,11982552.95977925,10616333.511918811,13441491.606226336
2023-10-08,Electronics,12430187.518870723,10816059.097675635,13943941.024717914
2023-10-09,Electronics,9745292.534921436,8238300.328613732,11265204.79188665
2023-10-10,Electronics,10010491.315104365,8460302.879003739,11578898.855302641
2023-10-11,Electronics,10242254.184062604,8802484.921415105,11735397.22763178
2023-10-12,Electronics,10690859.722185362,9128881.042546412,12294067.614024917
2023-10-13,Electronics,10617043.468123022,9111569.797969492,12077666.361158637
2023-10-14,Electronics,13528424.889935095,11991004.52682666,15055713.890149318
2023-10-15,Electronics,13753086.121853089,12142132.93976716,15280388.678673113
2023-10-16,Electronics,10840284.01571131,9224493.282989403,12468096.61666575
2023-10-17,Electronics,10876386.140806507,9421108.988466715,12393568.902842047
2023-10-18,Electronics,10882892.52111527,9376998.157760235,12324932.570359016
2023-10-19,Electronics,11114479.137493236,9627701.607255606,12557047.258234162
2023-10-20,Electronics,10836159.296970928,9433647.667947836,12242517.507765476
2023-10-21,Electronics,13558841.500617784,12041502.142560126,15166936.295522314
2023-10-22,Electronics,13614785.274772385,12025555.110759903,15089874.390083991
2023-10-23,Electronics,10556120.137743076,9079515.178406844,12134085.300386447
2023-10-24,Electronics,10470523.009418802,8930021.04998358,12063054.848126447
2023-10-25,Electronics,10381476.810406316,8816161.876701953,11989154.905025678
2023-10-26,Electronics,10544475.022565767,9026781.417923855,12093768.89162563
2023-10-27,Electronics,10224785.161828633,8662932.852187894,11793420.104343338
2023-10-28,Electronics,12932240.181132829,11384231.985878505,14425185.030503206
2023-10-29,Electronics,12998680.755652234,11466811.181647684,14531432.184506163
2023-10-30,Electronics,9974400.57413838,8390916.227547113,11452519.623185445
2023-10-31,Electronics,9943684.84116072,8389064.435174288,11468401.813697897
2023-11-01,Electronics,9927420.479286004,8460625.63699182,11501915.508570453
2023-11-02,Electronics,10177582.336445644,8630634.830063814,11737508.78731806
2023-11-03,Electronics,9955707.54619998,8406918.75288406,11411933.337628542
2023-11-04,Electronics,12767022.319750585,11194006.750530694,14283951.4142483
2023-11-05,Electronics,12939957.173677377,11387968.75327073,14451901.737682557
2023-11-06,Electronics,10020596.123130629,8557596.378660565,11621853.196032314
2023-11-07,Electronics,10088134.489934187,8633451.191395788,11611607.329456275
2023-11-08,Electronics,10159882.239483451,8550979.773911975,11597052.601639263
2023-11-09,Electronics,10484054.800878773,9047763.720972942,11968246.391924707
2023-11-10,Electronics,10318962.152352126,8727930.90914203,11932463.308147505
2023-11-11,Electronics,13166455.654384332,11601429.273299463,14699681.929342836
2023-11-12,Electronics,13353482.13334099,11736521.043950304,14843592.30061573
2023-11-13,Electronics,10424485.091422575,8915283.849389462,11988170.535084665
2023-11-14,Electronics,10456713.541949382,8962082.114952153,11925754.697739098
2023-11-15,Electronics,10467535.642667724,8981889.13963661,11953741.846170088
2023-11-16,Electronics,10705446.316964053,9106443.359544361,12239369.472110014
2023-11-17,Electronics,10429843.546856938,9009822.312953422,12101405.936022809
2023-11-18,Electronics,13143712.260383178,11563970.384604027,14648926.468923442
2023-11-19,Electronics,13177071.560494151,11640704.84188609,14785487.868950468
2023-11-20,Electronics,10077228.72899832,8600701.216289055,11572781.999001218
2023-11-21,Electronics,9923847.315353006,8542365.874391213,11454307.226862555
2023-11-22,Electronics,9738408.184841441,8231377.51900297,11302739.215667339
2023-11-23,Electronics,9773353.377417153,8294594.176733394,11346315.086415594
2023-11-24,Electronics,9292387.699957963,7792350.431470183,10884258.345946921
2023-11-25,Electronics,11802295.078829188,10351810.064616358,13299250.091783684
2023-11-26,Electronics,11638186.64732285,10024515.365613602,13169320.55188167
2023-11-27,Electronics,8351610.964117466,6826454.052075952,9880440.061998323
2023-11-28,Electronics,8025333.734375449,6504435.741947132,9549098.569649214
2023-11-29,Electronics,7684911.329054455,6105802.099557141,9222237.611179646
2023-11-30,Electronics,7586006.852800266,6090143.527189445,9099556.542443369
2023-12-01,Electronics,6995213.046527315,5509448.371648886,8401863.386750344
2023-12-02,Electronics,9421063.795351699,7985091.198234875,10867779.836389158
2023-12-03,Electronics,9201132.865908816,7689036.673807095,10705076.419505974
2023-12-04,Electronics,5888071.654679341,4209242.712902737,7292190.683367443
2023-12-05,Electronics,5564184.166706287,4077190.2971216487,7125246.171288408
2023-12-06,Electronics,5255206.62494757,3761322.6968337325,6837627.749293911
2023-12-07,Electronics,5215896.800820086,3694319.924671023,6753985.616186668
2023-12-08,Electronics,4711483.985585754,3135086.73050466,6315777.26616062
2023-12-09,Electronics,7247983.29101872,5733306.836977628,8660203.644521577
2023-12-10,Electronics,7161251.708232357,5711029.387340617,8671684.858298587
2023-12-11,Electronics,4001056.304892078,2533580.5324128554,5564940.15927666
2023-12-12,Electronics,3845540.973951714,2301899.2559212237,5463970.131715433
2023-12-13,Electronics,3717380.2935103425,2135232.268174831,5370278.534344495
2023-12-14,Electronics,3867483.7184303547,2389144.54721929,5352854.648868262
2023-12-15,Electronics,3557334.944095926,1903018.2040745656,5173993.118291708
2023-12-16,Electronics,6288917.579230223,4813129.909443216,7843483.741351111
2023-12-17,Electronics,6394769.482179646,4844866.443570737,7881769.882318002
2023-12-18,Electronics,3420975.1399376243,1804373.5955116295,4809189.619286554
2023-12-19,Electronics,3442289.454673984,1940878.5948026406,4928782.3729947135
2023-12-20,Electronics,3478497.164945268,1957364.7506303876,5030680.114672933
2023-12-21,Electronics,3778085.4399812697,2243480.4731160766,5394274.105026171
2023-12-22,Electronics,3600467.056871032,2103238.4495273246,5072418.135014971
2023-12-23,Electronics,6446080.25808423,4950357.548325586,8011137.590865811
2023-12-24,Electronics,6646332.799243599,5110248.455690978,8129821.674580007
2023-12-25,Electronics,3746745.2008505766,2141587.0713368445,5354062.417954018
2023-12-26,Electronics,3822082.5074626105,2277756.073175911,5388620.936503983
2023-12-27,Electronics,3892541.3560463306,2398233.224864148,5449051.976916833
2023-12-28,Electronics,4207513.487126933,2711284.949097208,5653706.980841196
2023-12-29,Electronics,4027725.3919313364,2558302.5299355723,5417686.996385483
2023-12-30,Electronics,6855338.276629812,5285753.799966033,8386867.252925179
2023-12-31,Electronics,7023699.6945449,5431101.396784937,8597628.052882079
2024-01-01,Electronics,4080562.976755741,2513601.9329234157,5549688.320243538
2024-01-02,Electronics,4103161.5889863246,2587430.4716176703,5585327.547983974
2024-01-03,Electronics,4114169.3830747525,2716173.2643909883,5738634.745423176
2024-01-04,Electronics,4365512.7312390525,2927359.3418394257,5869333.766568663
2024-01-05,Electronics,4120397.4161029,2594518.019743355,5686952.0662232805
2024-01-06,Electronics,6883393.0554933185,5424731.679630617,8483894.662750347
2024-01-07,Electronics,6989990.377704504,5433015.292447629,8543689.273220165
2024-01-08,Electronics,3989938.4271915522,2411434.621760161,5634392.8867328
2024-01-09,Electronics,3962195.117363664,2407526.8884767694,5439295.483243929
2024-01-10,Electronics,3930787.8321846803,2403303.8073574505,5497713.239128839
2024-01-11,Electronics,4148698.0264082802,2562335.760908999,5666589.784526559
2024-01-12,Electronics,3879793.642271178,2378636.199469481,5558459.316479613
2024-01-13,Electronics,6629160.130561883,5134122.084290607,8196849.861724407
2024-01-14,Electronics,6731983.1504384065,5164215.928592793,8370175.151965874
2024-01-15,Electronics,3737536.5117802727,2301921.1704996577,5392290.7156256065
2024-01-16,Electronics,3724548.2722535,2318189.8140535085,5277294.939707935
2024-01-17,Electronics,3715921.2286960636,2331192.025865787,5215636.824562282
2024-01-18,Electronics,3963481.056031921,2461710.047460891,5571498.162251594
2024-01-19,Electronics,3729691.543511693,2236302.9201781377,5378206.08631526
2024-01-20,Electronics,6518364.91671613,5030787.771380119,8007458.034342703
2024-01-21,Electronics,6662757.726665798,5197560.292009972,8290009.046935354
2024-01-22,Electronics,3710515.2261866843,2113127.3997949623,5173590.8198930025
2024-01-23,Electronics,3739173.73741592,2161568.315997151,5288851.833308572
2024-01-24,Electronics,3769955.4657754526,2249170.5079550385,5349256.093637168
2024-01-25,Electronics,4053334.0485392134,2576229.830156255,5526058.388367096
2024-01-26,Electronics,3850527.29481711,2345361.617596931,5369645.791233687
2024-01-27,Electronics,6664570.796909328,5105683.890167916,8229967.103522934
2024-01-28,Electronics,6827601.02403539,5349798.858164672,8371029.959324703
2024-01-29,Electronics,3886721.1812332813,2356296.8379002507,5433386.2847873205
2024-01-30,Electronics,3919597.1840560483,2449236.5094932653,5530382.838094307
2024-01-31,Electronics,3947277.8831355977,2436195.045188649,5474182.788323777
2024-02-01,Electronics,4220524.484278053,2750909.4392236667,5793749.652251533
2024-02-02,Electronics,4001024.360967741,2430810.3958594482,5611581.697624425
2024-02-03,Electronics,6792770.418844302,5208945.561233229,8215777.214882551
2024-02-04,Electronics,6928803.400936251,5337119.683036841,8376858.781320382
2024-02-05,Electronics,3956676.074858352,2396258.2705289843,5396651.810595969
2024-02-06,Electronics,3956066.423462242,2442235.7807595297,5588453.246682902
2024-02-07,Electronics,3948978.9566236543,2357703.209953855,5521053.423087873
2024-02-08,Electronics,4187566.534136835,2593731.2788021024,5667470.530717102
2024-02-09,Electronics,3934600.1292836065,2315016.1939699305,5385407.858722587
2024-02-10,Electronics,6696635.923736433,5221449.191314822,8318145.706025623
2024-02-11,Electronics,6805460.206709373,5390308.419024307,8257980.00528152
2024-02-12,Electronics,3809655.7920446303,2260202.0931955464,5261426.619317294
2024-02-13,Electronics,3792153.11448653,2301268.8410248403,5300596.753920899
2024-02-14,Electronics,3774438.3789802184,2285863.0405588243,5190173.247613718
2024-02-15,Electronics,4009207.578445272,2371647.70968071,5530374.025159325
2024-02-16,Electronics,3759156.8638066533,2209195.830995997,5233494.97739107
2024-02-17,Electronics,6532209.990829684,4986222.119071472,8041484.647354787
2024-02-18,Electronics,6657667.588302165,5127567.55825464,8223029.969709439
2024-02-19,Electronics,3683464.71714482,2147229.2078205966,5170193.058732902
2024-02-20,Electronics,3694257.790971761,2225454.3184411013,5190973.207903958
2024-02-21,Electronics,3709499.3415947626,2239147.6125139566,5224072.724343981
2024-02-22,Electronics,3980973.016133326,2398947.85533491,5457258.835295116
2024-02-23,Electronics,3769950.9119313825,2116101.2188647664,5316413.22482912
2024-02-24,Electronics,6584523.879674496,5102507.484896255,8103268.161839469
2024-02-25,Electronics,6750492.519382924,5172620.574229456,8230349.865766093
2024-02-26,Electronics,3814346.9772891463,2138331.373765278,5319196.63863902
2024-02-27,Electronics,3861913.613477719,2254875.2043470247,5419663.079120784
2024-02-28,Electronics,3910312.455611715,2375102.4716644,5541350.017144475
2024-02-29,Electronics,4210380.971025131,2651532.063350687,5719665.212121486
2024-03-01,Electronics,4022244.8970004907,2423763.7950390484,5601849.368170989
2024-03-02,Electronics,6854667.317962196,5340684.959970659,8415936.32087524
2024-03-03,Electronics,7030579.61582736,5553312.123979518,8568467.12567901
2024-03-04,Electronics,4095850.6123350034,2587817.0006534345,5617981.966360823
2024-03-05,Electronics,4138845.667727738,2646859.3364277333,5675031.102246619
2024-03-06,Electronics,4175515.345042868,2646680.830028073,5737997.646020896
2024-03-07,Electronics,4457145.56592438,2967176.6955504706,5942884.221962738
2024-03-08,Electronics,4243997.035365222,2799083.7163299997,5756425.107585906
2024-03-09,Electronics,7047272.851395981,5512065.323474252,8626908.42658336
2024-03-10,Electronics,7188086.923985887,5656504.949327299,8673658.314472424
2024-03-11,Electronics,4213115.505629489,2639925.9953168747,5739436.85629488
2024-03-12,Electronics,4214751.549894908,2646125.2064723293,5818715.113574601
2024-03-13,Electronics,4208720.042732425,2599501.795027554,5735049.140948494
2024-03-14,Electronics,4447653.685259705,2808268.73392808,6047096.748710602
2024-03-15,Electronics,4192681.1736701676,2698226.1076475577,5683999.157689825
2024-03-16,Electronics,6957853.492235228,5469248.350783822,8421850.855050068
2024-03-17,Electronics,7062675.988755723,5581286.406189457,8568981.94695222
2024-03-18,Electronics,4054591.621729346,2381000.7498998228,5533350.908780496
2024-03-19,Electronics,4029733.6159725497,2579157.421170958,5669055.266980584
2024-03-20,Electronics,4003078.188357443,2437896.884070472,5528834.813985528
2024-03-21,Electronics,4227863.786453681,2645802.089708069,5765759.895120029
2024-03-22,Electronics,3965152.9401205946,2499569.7625116804,5508130.67775381
2024-03-23,Electronics,6730747.823412057,5263576.461365442,8214264.440794712
2024-03-24,Electronics,6841321.445020313,5320277.348710216,8447024.742011292
2024-03-25,Electronics,3843771.8013569806,2300667.0156369084,5434728.040695141
2024-03-26,Electronics,3836614.498448366,2306038.390012236,5437506.670705745
2024-03-27,Electronics,3832715.700398617,2351291.722218274,5232293.087073791
2024-03-28,Electronics,4084633.7787680062,2557324.3043098142,5511845.775833133
2024-03-29,Electronics,3852083.073213347,2411123.44060394,5414337.940975957
2024-03-30,Electronics,6651574.578713483,5219088.653900295,8200946.26015876
2024-03-31,Electronics,6795857.9114226485,5276910.239932919,8346541.326867244
2024-04-01,Electronics,3830407.637078964,2279589.9951372775,5325804.755505777
2024-04-02,Electronics,3855781.4143279996,2370467.3805296533,5378850.599362813
2024-04-03,Electronics,3882269.656821302,2422998.488745956,5449830.280222743
2024-04-04,Electronics,4161568.372066846,2606713.7055877186,5723691.949738102
2024-04-05,Electronics,3952178.489186172,2404124.9728301116,5454731.601119476
2024-04-06,Electronics,6771792.8276491435,5258129.385847452,8273497.234567869
2024-04-07,Electronics,6929557.839832919,5455335.639429659,8492819.559076412
2024-04-08,Electronics,3970336.953458544,2407957.383820334,5448976.785927902
2024-04-09,Electronics,3997788.7003175025,2508365.772855299,5444221.132677494
2024-04-10,Electronics,4020612.0359928403,2600591.893196792,5564748.430889379
2024-04-11,Electronics,4290845.285219589,2681796.253548795,5857813.18195284
2024-04-12,Electronics,4066981.5928984364,2563528.8244490717,5645311.923536216
2024-04-13,Electronics,6869164.051862144,5362855.998047244,8393441.43249599
2024-04-14,Electronics,7004192.437034372,5526736.815264085,8451945.004198872
2024-04-15,Electronics,4017523.3829120197,2507371.305083094,5554300.189087362
2024-04-16,Electronics,4017030.1701777508,2456090.2675351086,5520491.867426412
2024-04-17,Electronics,4010808.4307451327,2420192.3312316276,5519623.460163958
2024-04-18,Electronics,4252070.085855595,2767280.0804900727,5807353.67304959
2024-04-19,Electronics,3999948.9334222344,2506593.575635439,5544046.80997776
2024-04-20,Electronics,6777483.878147376,5274228.345767773,8351637.629779809
2024-04-21,Electronics,6889357.144600658,5440382.9323496455,8418029.845244689
2024-04-22,Electronics,3881624.7268995675,2285217.526962138,5276128.728353866
2024-04-23,Electronics,3866160.378100132,2343552.2113095317,5333709.0025700675
2024-04-24,Electronics,3850023.4313508538,2454218.896157228,5374678.644570937
2024-04-25,Electronics,4086968.567420428,2564319.4164730264,5716385.804226027
2024-04-26,Electronics,3835958.4969142387,2344448.5452949707,5403704.910922617
2024-04-27,Electronics,6621972.696236468,5112055.277656196,8278120.728657097
2024-04-28,Electronics,6746478.027068491,5186657.267753268,8309079.069756859
2024-04-29,Electronics,3754952.748960575,2421492.0550955106,5359707.205669041
2024-04-30,Electronics,3762067.3783885655,2237897.0442639817,5250843.577646675
2024-05-01,Electronics,3772610.5853509754,2216897.2986919936,5241991.431377998
2024-05-02,Electronics,4039681.456492951,2602523.3254050803,5557928.718321948
2024-05-03,Electronics,3820940.0360072306,2295977.7604145193,5318287.303450399
2024-05-04,Electronics,6642285.731041527,5137493.703794563,8274640.717961913
2024-05-05,Electronics,6801075.428263929,5296075.648545574,8516454.854805572
2024-05-06,Electronics,3841493.0096916268,2365028.123474944,5363728.84584831
2024-05-07,Electronics,3880478.0704561844,2317480.662373508,5487020.645312577
2024-05-08,Electronics,3920220.195797355,2444980.33915895,5361732.469158463
2024-05-09,Electronics,4213054.774033506,2648689.184065063,5725667.908249613
2024-05-10,Electronics,4015451.3371813116,2434147.4495111536,5540117.353419255
2024-05-11,Electronics,6854558.052365509,5379283.94526058,8346081.54577995
2024-05-12,Electronics,7024156.827366978,5408755.125060068,8591588.40234055
2024-05-13,Electronics,4067861.232771215,2467572.6853385097,5505120.407756474
2024-05-14,Electronics,4105769.937572539,2630461.7692457368,5622050.467385207
2024-05-15,Electronics,4138500.9177298113,2597704.1298816893,5728026.209592863
2024-05-16,Electronics,4418757.967514866,2874013.727388541,6030719.940876743
2024-05-17,Electronics,4203020.630392856,2646135.3835650072,5783182.200395107
2024-05-18,Electronics,7020916.361286476,5579602.202951478,8699944.794880485
2024-05-19,Electronics,7163873.22304579,5609998.956257561,8637192.772647234
2024-05-20,Electronics,4176107.2207185435,2687934.4543243735,5755118.126687895
2024-05-21,Electronics,4181962.455853036,2726327.482253068,5674395.66721549
2024-05-22,Electronics,4181450.775255909,2681180.2878610217,5679822.453799962
2024-05-23,Electronics,4428457.835603695,2869369.2375496593,6025546.274571345
2024-05-24,Electronics,4180108.2548768576,2583152.8084183284,5742018.199781725
2024-05-25,Electronics,6968945.747693651,5524321.818353163,8572220.15070942
2024-05-26,Electronics,7084266.917529183,5520211.213060321,8649998.740896322
2024-05-27,Electronics,4070892.548882749,2539249.9283439615,5618675.305348039
2024-05-28,Electronics,4057196.1410858193,2433679.633298022,5645386.444660791
2024-05-29,Electronics,4042151.0634291787,2516779.0173645094,5591599.503487706
2024-05-30,Electronics,4280192.855629219,2630714.9531234717,5865496.573875338
2024-05-31,Electronics,4028278.9240635065,2506547.4110817965,5497631.223745775
2024-06-01,Electronics,6820902.914415068,5283137.310148136,8446288.647649761
2024-06-02,Electronics,6944139.89475623,5307415.585967859,8490181.201509345
2024-06-03,Electronics,3942237.750627648,2448311.2475750227,5448269.073924889
2024-06-04,Electronics,3946370.75325145,2456781.164559665,5506936.047114111
2024-06-05,Electronics,3953234.754796098,2371405.0327091883,5562649.241584245
2024-06-06,Electronics,4216605.668899973,2596293.0634161546,5705285.238122354
2024-06-07,Electronics,3992133.062478819,2483539.2269547405,5515256.962298242
2024-06-08,Electronics,6815226.038152083,5313558.588557158,8370689.013950684
2024-06-09,Electronics,6967843.798836332,5428336.81683525,8552759.106718052
2024-06-10,Electronics,3992936.7506741397,2360374.711140418,5467999.837912244
2024-06-11,Electronics,4023949.3552568927,2519576.987519243,5688366.196848348
2024-06-12,Electronics,4054981.4561075605,2545957.4212538437,5456795.720379075
2024-06-13,Electronics,4339054.260638489,2912437.5782712824,5809792.807445134
2024-06-14,Electronics,4130641.9807941727,2711635.8528819503,5680109.668644927
2024-06-15,Electronics,6966426.044535576,5500742.777018439,8548687.56188099
2024-06-16,Electronics,7124820.5574061405,5486348.888090155,8691717.069961231
2024-06-17,Electronics,4148245.670991047,2465249.6298583876,5708477.455029657
2024-06-18,Electronics,4173355.824083173,2706562.0490963273,5790154.458612085
2024-06-19,Electronics,4192737.49925014,2674332.195755156,5802235.828583019
2024-06-20,Electronics,4459848.246868408,2813576.2507161023,5914214.921101271
2024-06-21,Electronics,4229248.127480924,2684713.2022094917,5644644.15333142
2024-06-22,Electronics,7040181.490579916,5567634.508271519,8576704.463078778
2024-06-23,Electronics,7168795.241644177,5605935.641916179,8739342.499710942
2024-06-24,Electronics,4158202.593127279,2731909.227208813,5645577.981478295
2024-06-25,Electronics,4149396.164980263,2637770.544088878,5602136.8479319345
